kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.474564148,0.601531286,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.035559424,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.997990058,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.383791263,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.686291047,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.630227116,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.976732341,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.076294327,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.690926515,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.346897229,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.835340946,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.362429853,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.659608123,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.058333122,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.201505832,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.143935966,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.880339764,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
