kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.474564148,0.45,0.730052123,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,2.182940888,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,2.277265002,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,2.495923831,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,2.436266147,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,1.292652172,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,2.835699728,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.108360324,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,1.470934514,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.739756786,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,1.444239819,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.650093428,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,1.145896372,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,2.826394281,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,1.417474533,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.434543355,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,2.942741394,1,1.1,0.01,150,1,0,0.5,stages,0.5
