kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023662751,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017025418,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020455071,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.019613318,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026803155,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028574664,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00920233,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.016110639,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025793366,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01895005,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007065782,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.019700237,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017105528,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015866369,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025915416,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021082037,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005482037,150,1,0,0.5,stages,0.5
