kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.474564148,0.45,0.9,3.256182551,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.996067939,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.092753979,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.846392677,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.959009008,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.268950169,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.77925068,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.844287632,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.396978457,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.03148745,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.228434291,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.007759027,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.009652945,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.816044249,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.468574282,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.517824956,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.951263528,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.968678282,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.319377046,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.400367368,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.998043953,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.908887442,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.995232045,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.801980841,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.883281262,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.772086542,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.507838695,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.684712906,1.1,0.01,150,1,0,0.5,stages,0.5
